timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545420810621,6633,Login as Pedro-0,303,See Other,Thread Group 1-889,text,true,,521,266,73,73,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6633,0,60
1545420817255,6286,Login as Pedro-1,303,See Other,Thread Group 1-889,text,true,,509,156,73,73,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6286,0,49
1545420823541,6662,Login as Pedro-2,200,OK,Thread Group 1-889,text,true,,10785,152,73,73,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6662,0,64
1545420810674,19532,Login as Pedro,200,OK,Thread Group 1-905,text,true,,11815,574,72,72,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6599,0,69
1545420810674,6599,Login as Pedro-0,303,See Other,Thread Group 1-905,text,true,,521,266,72,72,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6599,0,69
1545420817274,6275,Login as Pedro-1,303,See Other,Thread Group 1-905,text,true,,509,156,72,72,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6275,0,53
1545420823549,6657,Login as Pedro-2,200,OK,Thread Group 1-905,text,true,,10785,152,72,72,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6657,0,58
1545420810690,19593,Login as Pedro,200,OK,Thread Group 1-984,text,true,,11815,574,71,71,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6605,0,57
1545420810690,6605,Login as Pedro-0,303,See Other,Thread Group 1-984,text,true,,521,266,71,71,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6605,0,57
1545420817296,6262,Login as Pedro-1,303,See Other,Thread Group 1-984,text,true,,509,156,71,71,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6262,0,77
1545420823558,6725,Login as Pedro-2,200,OK,Thread Group 1-984,text,true,,10785,152,71,71,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6724,0,51
1545420810677,19608,Login as Pedro,200,OK,Thread Group 1-967,text,true,,11815,574,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6582,0,67
1545420810677,6582,Login as Pedro-0,303,See Other,Thread Group 1-967,text,true,,521,266,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6582,0,67
1545420817260,6286,Login as Pedro-1,303,See Other,Thread Group 1-967,text,true,,509,156,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6286,0,63
1545420823546,6739,Login as Pedro-2,200,OK,Thread Group 1-967,text,true,,10785,152,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6738,0,62
1545420810621,19664,Login as Pedro,200,OK,Thread Group 1-768,text,true,,11815,574,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6628,0,58
1545420810621,6629,Login as Pedro-0,303,See Other,Thread Group 1-768,text,true,,521,266,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6628,0,58
1545420817251,6285,Login as Pedro-1,303,See Other,Thread Group 1-768,text,true,,509,156,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6285,0,46
1545420810767,19518,Login as Pedro,200,OK,Thread Group 1-752,text,true,,11815,574,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6566,0,46
1545420823536,6749,Login as Pedro-2,200,OK,Thread Group 1-768,text,true,,10785,152,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6749,0,70
1545420810767,6566,Login as Pedro-0,303,See Other,Thread Group 1-752,text,true,,521,266,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6566,0,46
1545420817334,6286,Login as Pedro-1,303,See Other,Thread Group 1-752,text,true,,509,156,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6286,0,47
1545420823620,6665,Login as Pedro-2,200,OK,Thread Group 1-752,text,true,,10785,152,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6665,0,50
1545420810687,19598,Login as Pedro,200,OK,Thread Group 1-954,text,true,,11815,574,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6610,0,58
1545420810687,6610,Login as Pedro-0,303,See Other,Thread Group 1-954,text,true,,521,266,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6610,0,58
1545420817299,6261,Login as Pedro-1,303,See Other,Thread Group 1-954,text,true,,509,156,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6261,0,75
1545420823560,6725,Login as Pedro-2,200,OK,Thread Group 1-954,text,true,,10785,152,70,70,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6725,0,49
1545420810699,19590,Login as Pedro,200,OK,Thread Group 1-714,text,true,,11815,574,66,66,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6610,0,50
1545420810699,6610,Login as Pedro-0,303,See Other,Thread Group 1-714,text,true,,521,266,66,66,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6610,0,50
1545420817310,6265,Login as Pedro-1,303,See Other,Thread Group 1-714,text,true,,509,156,66,66,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6265,0,65
1545420823575,6714,Login as Pedro-2,200,OK,Thread Group 1-714,text,true,,10785,152,66,66,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6714,0,49
1545420810680,19619,Login as Pedro,200,OK,Thread Group 1-913,text,true,,11815,574,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6621,0,65
1545420810680,6621,Login as Pedro-0,303,See Other,Thread Group 1-913,text,true,,521,266,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6621,0,65
1545420817302,6309,Login as Pedro-1,303,See Other,Thread Group 1-913,text,true,,509,156,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6309,0,73
1545420810701,19598,Login as Pedro,200,OK,Thread Group 1-997,text,true,,11815,574,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6626,0,48
1545420810701,6626,Login as Pedro-0,303,See Other,Thread Group 1-997,text,true,,521,266,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6626,0,48
1545420823611,6688,Login as Pedro-2,200,OK,Thread Group 1-913,text,true,,10785,152,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6688,0,49
1545420817328,6287,Login as Pedro-1,303,See Other,Thread Group 1-997,text,true,,509,156,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6287,0,50
1545420823615,6684,Login as Pedro-2,200,OK,Thread Group 1-997,text,true,,10785,152,65,65,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6684,0,51
1545420810645,19655,Login as Pedro,200,OK,Thread Group 1-892,text,true,,11815,574,63,63,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6614,0,46
1545420810645,6614,Login as Pedro-0,303,See Other,Thread Group 1-892,text,true,,521,266,63,63,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6614,0,46
1545420817260,6295,Login as Pedro-1,303,See Other,Thread Group 1-892,text,true,,509,156,63,63,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6295,0,59
1545420823555,6745,Login as Pedro-2,200,OK,Thread Group 1-892,text,true,,10785,152,63,63,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6745,0,53
1545420810765,19539,Login as Pedro,200,OK,Thread Group 1-996,text,true,,11815,574,62,62,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6567,0,48
1545420810765,6567,Login as Pedro-0,303,See Other,Thread Group 1-996,text,true,,521,266,62,62,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6567,0,48
1545420817333,6289,Login as Pedro-1,303,See Other,Thread Group 1-996,text,true,,509,156,62,62,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6289,0,48
1545420823622,6682,Login as Pedro-2,200,OK,Thread Group 1-996,text,true,,10785,152,62,62,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6682,0,49
1545420810699,19648,Login as Pedro,200,OK,Thread Group 1-964,text,true,,11815,574,61,61,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6612,0,50
1545420810699,6612,Login as Pedro-0,303,See Other,Thread Group 1-964,text,true,,521,266,61,61,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6612,0,50
1545420817312,6303,Login as Pedro-1,303,See Other,Thread Group 1-964,text,true,,509,156,61,61,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6303,0,65
1545420823615,6732,Login as Pedro-2,200,OK,Thread Group 1-964,text,true,,10785,152,61,61,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6732,0,51
1545420810683,19667,Login as Pedro,200,OK,Thread Group 1-955,text,true,,11815,574,60,60,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6624,0,64
1545420810683,6624,Login as Pedro-0,303,See Other,Thread Group 1-955,text,true,,521,266,60,60,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6624,0,64
1545420817308,6316,Login as Pedro-1,303,See Other,Thread Group 1-955,text,true,,509,156,60,60,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6316,0,69
1545420823624,6726,Login as Pedro-2,200,OK,Thread Group 1-955,text,true,,10785,152,60,60,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6726,0,49
1545420810756,19598,Login as Pedro,200,OK,Thread Group 1-706,text,true,,11815,574,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6574,0,53
1545420810756,6574,Login as Pedro-0,303,See Other,Thread Group 1-706,text,true,,521,266,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6574,0,53
1545420817331,6289,Login as Pedro-1,303,See Other,Thread Group 1-706,text,true,,509,156,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6289,0,47
1545420823620,6734,Login as Pedro-2,200,OK,Thread Group 1-706,text,true,,10785,152,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6734,0,51
1545420807693,22660,Login as Pedro,200,OK,Thread Group 1-508,text,true,,11815,574,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6651,0,54
1545420807693,6651,Login as Pedro-0,303,See Other,Thread Group 1-508,text,true,,521,266,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6651,0,54
1545420814344,6624,Login as Pedro-1,303,See Other,Thread Group 1-508,text,true,,509,156,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6624,0,79
1545420820970,9384,Login as Pedro-2,200,OK,Thread Group 1-508,text,true,,10785,152,59,59,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9384,0,3063
1545420807692,22667,Login as Pedro,200,OK,Thread Group 1-465,text,true,,11815,574,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6671,0,55
1545420807692,6671,Login as Pedro-0,303,See Other,Thread Group 1-465,text,true,,521,266,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6671,0,55
1545420814363,6610,Login as Pedro-1,303,See Other,Thread Group 1-465,text,true,,509,156,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6610,0,61
1545420820974,9386,Login as Pedro-2,200,OK,Thread Group 1-465,text,true,,10785,152,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9386,0,3059
1545420808124,22235,Login as Pedro,200,OK,Thread Group 1-603,text,true,,11815,574,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6627,0,60
1545420808124,6627,Login as Pedro-0,303,See Other,Thread Group 1-603,text,true,,521,266,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6627,0,60
1545420814751,9320,Login as Pedro-1,303,See Other,Thread Group 1-603,text,true,,509,156,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,9320,0,3047
1545420824072,6288,Login as Pedro-2,200,OK,Thread Group 1-603,text,true,,10785,152,57,57,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6288,0,51
1545420808140,22223,Login as Pedro,200,OK,Thread Group 1-469,text,true,,11815,574,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6694,0,52
1545420808140,6694,Login as Pedro-0,303,See Other,Thread Group 1-469,text,true,,521,266,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6694,0,52
1545420814835,6519,Login as Pedro-1,303,See Other,Thread Group 1-469,text,true,,509,156,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6519,0,52
1545420821356,9008,Login as Pedro-2,200,OK,Thread Group 1-469,text,true,,10785,152,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9007,0,3048
1545420807764,22599,Login as Pedro,200,OK,Thread Group 1-468,text,true,,11815,574,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6678,0,55
1545420807764,6678,Login as Pedro-0,303,See Other,Thread Group 1-468,text,true,,521,266,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6678,0,55
1545420814442,6541,Login as Pedro-1,303,See Other,Thread Group 1-468,text,true,,509,156,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6541,0,48
1545420820984,9380,Login as Pedro-2,200,OK,Thread Group 1-468,text,true,,10785,152,55,55,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9379,0,3053
1545420808201,22164,Login as Pedro,200,OK,Thread Group 1-654,text,true,,11815,574,53,53,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6638,0,61
1545420808201,6638,Login as Pedro-0,303,See Other,Thread Group 1-654,text,true,,521,266,53,53,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6638,0,61
1545420814839,6513,Login as Pedro-1,303,See Other,Thread Group 1-654,text,true,,509,156,53,53,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6513,0,50
1545420821353,9013,Login as Pedro-2,200,OK,Thread Group 1-654,text,true,,10785,152,53,53,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9013,0,3051
1545420808193,22173,Login as Pedro,200,OK,Thread Group 1-662,text,true,,11815,574,52,52,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6646,0,54
1545420808193,6646,Login as Pedro-0,303,See Other,Thread Group 1-662,text,true,,521,266,52,52,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6646,0,54
1545420814839,6516,Login as Pedro-1,303,See Other,Thread Group 1-662,text,true,,509,156,52,52,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6516,0,50
1545420821356,9011,Login as Pedro-2,200,OK,Thread Group 1-662,text,true,,10785,152,52,52,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,9011,0,3050
1545420811663,18746,Login as Pedro,200,OK,Thread Group 1-391,text,true,,11815,574,51,51,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6661,0,49
1545420811663,6661,Login as Pedro-0,303,See Other,Thread Group 1-391,text,true,,521,266,51,51,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6661,0,49
1545420818325,6135,Login as Pedro-1,303,See Other,Thread Group 1-391,text,true,,509,156,51,51,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6135,0,48
1545420824460,5949,Login as Pedro-2,200,OK,Thread Group 1-391,text,true,,10785,152,51,51,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5949,0,49
1545420811652,18761,Login as Pedro,200,OK,Thread Group 1-321,text,true,,11815,574,50,50,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6672,0,56
1545420811652,6672,Login as Pedro-0,303,See Other,Thread Group 1-321,text,true,,521,266,50,50,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6672,0,56
1545420818325,6139,Login as Pedro-1,303,See Other,Thread Group 1-321,text,true,,509,156,50,50,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6139,0,50
1545420824464,5949,Login as Pedro-2,200,OK,Thread Group 1-321,text,true,,10785,152,50,50,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5948,0,51
1545420811665,18751,Login as Pedro,200,OK,Thread Group 1-390,text,true,,11815,574,49,49,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420811665,6659,Login as Pedro-0,303,See Other,Thread Group 1-390,text,true,,521,266,49,49,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420818325,6142,Login as Pedro-1,303,See Other,Thread Group 1-390,text,true,,509,156,49,49,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6142,0,50
1545420824468,5948,Login as Pedro-2,200,OK,Thread Group 1-390,text,true,,10785,152,49,49,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5948,0,49
1545420811665,18753,Login as Pedro,200,OK,Thread Group 1-82,text,true,,11815,574,48,48,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420811665,6659,Login as Pedro-0,303,See Other,Thread Group 1-82,text,true,,521,266,48,48,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420818325,6146,Login as Pedro-1,303,See Other,Thread Group 1-82,text,true,,509,156,48,48,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6146,0,50
1545420824471,5947,Login as Pedro-2,200,OK,Thread Group 1-82,text,true,,10785,152,48,48,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5947,0,48
1545420811604,18816,Login as Pedro,200,OK,Thread Group 1-373,text,true,,11815,574,47,47,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6720,0,54
1545420811604,6720,Login as Pedro-0,303,See Other,Thread Group 1-373,text,true,,521,266,47,47,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6720,0,54
1545420818325,6159,Login as Pedro-1,303,See Other,Thread Group 1-373,text,true,,509,156,47,47,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6159,0,50
1545420824484,5936,Login as Pedro-2,200,OK,Thread Group 1-373,text,true,,10785,152,47,47,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5936,0,46
1545420811665,18757,Login as Pedro,200,OK,Thread Group 1-40,text,true,,11815,574,46,46,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420811665,6660,Login as Pedro-0,303,See Other,Thread Group 1-40,text,true,,521,266,46,46,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6659,0,51
1545420818326,6168,Login as Pedro-1,303,See Other,Thread Group 1-40,text,true,,509,156,46,46,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6168,0,49
1545420824494,5928,Login as Pedro-2,200,OK,Thread Group 1-40,text,true,,10785,152,46,46,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5927,0,46
1545420811647,18779,Login as Pedro,200,OK,Thread Group 1-397,text,true,,11815,574,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6677,0,50
1545420811642,18784,Login as Pedro,200,OK,Thread Group 1-365,text,true,,11815,574,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6683,0,52
1545420811647,6677,Login as Pedro-0,303,See Other,Thread Group 1-397,text,true,,521,266,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6677,0,50
1545420811642,6683,Login as Pedro-0,303,See Other,Thread Group 1-365,text,true,,521,266,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6683,0,52
1545420818326,6187,Login as Pedro-1,303,See Other,Thread Group 1-397,text,true,,509,156,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6187,0,51
1545420818326,6176,Login as Pedro-1,303,See Other,Thread Group 1-365,text,true,,509,156,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6176,0,51
1545420824513,5913,Login as Pedro-2,200,OK,Thread Group 1-397,text,true,,10785,152,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5913,0,50
1545420824502,5924,Login as Pedro-2,200,OK,Thread Group 1-365,text,true,,10785,152,45,45,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5924,0,46
1545420811729,18698,Login as Pedro,200,OK,Thread Group 1-327,text,true,,11815,574,43,43,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6663,0,61
1545420811729,6663,Login as Pedro-0,303,See Other,Thread Group 1-327,text,true,,521,266,43,43,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6663,0,61
1545420818393,6137,Login as Pedro-1,303,See Other,Thread Group 1-327,text,true,,509,156,43,43,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6137,0,69
1545420824530,5897,Login as Pedro-2,200,OK,Thread Group 1-327,text,true,,10785,152,43,43,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5897,0,50
1545420811646,18783,Login as Pedro,200,OK,Thread Group 1-420,text,true,,11815,574,42,42,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,62
1545420811646,6679,Login as Pedro-0,303,See Other,Thread Group 1-420,text,true,,521,266,42,42,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,62
1545420818326,6193,Login as Pedro-1,303,See Other,Thread Group 1-420,text,true,,509,156,42,42,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6193,0,52
1545420824529,5900,Login as Pedro-2,200,OK,Thread Group 1-420,text,true,,10785,152,42,42,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5900,0,50
1545420811722,18744,Login as Pedro,200,OK,Thread Group 1-427,text,true,,11815,574,41,41,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6675,0,62
1545420811722,6675,Login as Pedro-0,303,See Other,Thread Group 1-427,text,true,,521,266,41,41,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6675,0,62
1545420818399,6135,Login as Pedro-1,303,See Other,Thread Group 1-427,text,true,,509,156,41,41,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6135,0,65
1545420824534,5932,Login as Pedro-2,200,OK,Thread Group 1-427,text,true,,10785,152,41,41,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5932,0,47
1545420811717,18752,Login as Pedro,200,OK,Thread Group 1-331,text,true,,11815,574,40,40,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,66
1545420811717,6680,Login as Pedro-0,303,See Other,Thread Group 1-331,text,true,,521,266,40,40,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6679,0,66
1545420818398,6135,Login as Pedro-1,303,See Other,Thread Group 1-331,text,true,,509,156,40,40,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6135,0,65
1545420824533,5936,Login as Pedro-2,200,OK,Thread Group 1-331,text,true,,10785,152,40,40,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5936,0,48
1545420811716,18757,Login as Pedro,200,OK,Thread Group 1-85,text,true,,11815,574,39,39,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6692,0,67
1545420811716,6692,Login as Pedro-0,303,See Other,Thread Group 1-85,text,true,,521,266,39,39,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6692,0,67
1545420818409,6128,Login as Pedro-1,303,See Other,Thread Group 1-85,text,true,,509,156,39,39,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6128,0,55
1545420824537,5936,Login as Pedro-2,200,OK,Thread Group 1-85,text,true,,10785,152,39,39,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5936,0,48
1545420811668,18807,Login as Pedro,200,OK,Thread Group 1-47,text,true,,11815,574,38,38,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6731,0,54
1545420811668,6731,Login as Pedro-0,303,See Other,Thread Group 1-47,text,true,,521,266,38,38,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6731,0,54
1545420818400,6145,Login as Pedro-1,303,See Other,Thread Group 1-47,text,true,,509,156,38,38,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6145,0,64
1545420824546,5929,Login as Pedro-2,200,OK,Thread Group 1-47,text,true,,10785,152,38,38,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5929,0,46
1545420811708,18775,Login as Pedro,200,OK,Thread Group 1-375,text,true,,11815,574,37,37,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6707,0,52
1545420811708,6707,Login as Pedro-0,303,See Other,Thread Group 1-375,text,true,,521,266,37,37,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6707,0,52
1545420818416,6150,Login as Pedro-1,303,See Other,Thread Group 1-375,text,true,,509,156,37,37,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6150,0,49
1545420824566,5917,Login as Pedro-2,200,OK,Thread Group 1-375,text,true,,10785,152,37,37,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5917,0,46
1545420811716,18768,Login as Pedro,200,OK,Thread Group 1-326,text,true,,11815,574,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6676,0,67
1545420811716,6676,Login as Pedro-0,303,See Other,Thread Group 1-326,text,true,,521,266,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6676,0,67
1545420818393,6167,Login as Pedro-1,303,See Other,Thread Group 1-326,text,true,,509,156,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6167,0,71
1545420824560,5924,Login as Pedro-2,200,OK,Thread Group 1-326,text,true,,10785,152,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5924,0,46
1545420811794,18690,Login as Pedro,200,OK,Thread Group 1-312,text,true,,11815,574,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6696,0,52
1545420811794,6696,Login as Pedro-0,303,See Other,Thread Group 1-312,text,true,,521,266,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6696,0,52
1545420818491,6098,Login as Pedro-1,303,See Other,Thread Group 1-312,text,true,,509,156,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6098,0,47
1545420824589,5895,Login as Pedro-2,200,OK,Thread Group 1-312,text,true,,10785,152,36,36,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5895,0,47
1545420811729,18763,Login as Pedro,200,OK,Thread Group 1-5,text,true,,11815,574,34,34,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6748,0,64
1545420811729,6748,Login as Pedro-0,303,See Other,Thread Group 1-5,text,true,,521,266,34,34,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6748,0,64
1545420818479,6109,Login as Pedro-1,303,See Other,Thread Group 1-5,text,true,,509,156,34,34,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6109,0,51
1545420824588,5904,Login as Pedro-2,200,OK,Thread Group 1-5,text,true,,10785,152,34,34,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5904,0,47
1545420811727,18767,Login as Pedro,200,OK,Thread Group 1-330,text,true,,11815,574,33,33,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6724,0,63
1545420811727,6724,Login as Pedro-0,303,See Other,Thread Group 1-330,text,true,,521,266,33,33,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6724,0,63
1545420818452,6137,Login as Pedro-1,303,See Other,Thread Group 1-330,text,true,,509,156,33,33,http://cityrunning.westeurope.cloudapp.azure.com:8080/my_events,6137,0,52
1545420824589,5905,Login as Pedro-2,200,OK,Thread Group 1-330,text,true,,10785,152,33,33,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,5905,0,47
1545420811731,18766,Login as Pedro,200,OK,Thread Group 1-378,text,true,,11815,574,32,32,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6672,0,59
1545420811731,6672,Login as Pedro-0,303,See Other,Thread Group 1-378,text,true,,521,266,32,32,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,6672,0,59
